ID,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,X3PointShots,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.3PointShots,Opp.FreeThrows,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
712,BRK,7,2014/11/12,Away,PHO,L,104,112,0.473,0.429,0.781,8,37,17,9,4,19,25,0.481,0.333,0.897,12,44,20,10,2,20,22
84,BRK,8,2014/11/13,Away,GSW,L,99,107,0.438,0.188,0.9,7,41,19,5,2,12,22,0.456,0.324,0.667,14,45,30,7,10,10,16
92,BRK,9,2014/11/15,Away,POR,L,87,97,0.393,0.053,0.941,12,43,15,7,2,9,24,0.423,0.423,0.741,13,47,26,6,3,14,16
102,BRK,10,2014/11/17,Home,MIA,L,83,95,0.414,0.391,0.615,11,35,18,10,5,12,19,0.431,0.333,0.889,10,41,19,6,2,14,24
113,BRK,11,2014/11/19,Home,MIL,L,118,122,0.478,0.29,0.724,10,49,26,7,6,20,25,0.444,0.208,0.75,16,51,23,12,4,13,28
122,BRK,12,2014/11/21,Away,OKC,W,94,92,0.463,0.333,0.9,10,38,17,2,6,18,17,0.447,0.2,0.632,13,36,18,9,9,13,25
132,BRK,13,2014/11/22,Away,SAS,L,87,99,0.374,0.333,1,13,44,24,5,5,11,14,0.519,0.381,0.818,6,48,29,7,9,14,9
142,BRK,14,2014/11/26,Away,PHI,W,99,91,0.493,0.333,0.75,4,40,25,10,7,24,19,0.4,0.375,0.824,13,42,23,11,5,20,24
152,BRK,15,2014/11/30,Home,CHI,L,84,102,0.372,0.143,0.75,7,34,16,9,0,10,25,0.493,0.292,0.794,7,50,19,6,5,19,24
162,BRK,16,2014/12/2,Away,NYK,W,98,93,0.438,0.353,0.7,21,49,22,7,5,14,20,0.432,0.393,0.857,13,40,22,8,3,14,21
172,BRK,17,2014/12/3,Home,SAS,W,95,93,0.411,0.474,0.667,9,54,20,2,2,10,10,0.356,0.375,0.75,18,58,23,5,6,8,19
182,BRK,18,2014/12/5,Home,ATL,L,75,98,0.375,0.167,0.632,9,51,16,4,2,17,21,0.432,0.382,0.625,6,46,22,12,4,10,22
192,BRK,19,2014/12/8,Home,CLE,L,88,110,0.444,0.211,0.632,10,33,25,6,2,12,18,0.478,0.36,0.682,20,55,25,10,5,13,17
202,BRK,20,2014/12/10,Away,CHI,L,80,105,0.33,0.214,0.792,15,44,16,9,5,11,25,0.468,0.364,0.719,15,57,21,6,11,15,18
213,BRK,21,2014/12/12,Home,PHI,W,88,70,0.444,0.25,0.647,13,47,25,16,5,17,15,0.319,0.393,0.75,10,37,18,10,4,23,20
222,BRK,22,2014/12/13,Away,CHO,W,114,87,0.583,0.696,0.7,4,43,29,4,4,13,24,0.392,0.364,0.63,9,34,16,3,4,6,19
232,BRK,23,2014/12/16,Home,MIA,L,91,95,0.39,0.286,0.719,11,37,25,9,2,17,26,0.458,0.375,0.769,7,41,20,9,2,18,23
242,BRK,24,2014/12/17,Away,TOR,L,89,105,0.432,0.333,0.455,14,43,20,3,8,13,16,0.513,0.5,0.684,11,42,24,6,4,9,21
252,BRK,25,2014/12/19,Away,CLE,L,91,95,0.474,0.375,0.667,4,37,23,8,8,16,26,0.403,0.375,0.828,11,44,22,7,4,16,16
262,BRK,26,2014/12/21,Home,DET,W,110,105,0.526,0.4,0.759,3,37,29,9,4,15,18,0.44,0.333,0.615,18,50,26,10,6,13,22
272,BRK,27,2014/12/23,Home,DEN,W,102,96,0.473,0.261,0.714,12,39,21,10,3,9,19,0.439,0.28,0.773,14,51,15,4,4,18,15
282,BRK,28,2014/12/26,Away,BOS,W,109,107,0.494,0.333,0.714,13,43,19,9,3,15,10,0.517,0.375,0.727,5,37,32,8,3,14,23
292,BRK,29,2014/12/27,Home,IND,L,85,110,0.364,0.28,0.815,5,35,15,2,4,15,20,0.512,0.5,0.722,7,45,33,11,5,10,25
302,BRK,30,2014/12/29,Home,SAC,W,107,99,0.45,0.381,0.692,14,40,20,12,3,9,18,0.487,0.45,0.8,11,44,22,5,3,21,26
313,BRK,31,2014/12/30,Away,CHI,W,96,82,0.434,0.429,0.857,10,46,21,9,5,10,17,0.384,0.32,0.533,13,48,22,5,11,12,18
322,BRK,32,2015/1/2,Away,ORL,W,100,98,0.569,0.35,0.611,4,45,26,7,5,22,16,0.42,0.5,0.65,8,37,22,13,3,11,18
332,BRK,33,2015/1/4,Away,MIA,L,84,88,0.395,0.292,0.692,10,38,18,9,6,11,23,0.463,0.357,0.75,8,42,21,8,9,14,20
342,BRK,34,2015/1/5,Home,DAL,L,88,96,0.393,0.12,0.826,7,52,20,5,7,14,21,0.394,0.37,0.632,14,51,24,8,6,10,17
352,BRK,35,2015/1/7,Home,BOS,L,81,89,0.405,0.214,0.692,11,50,18,3,6,17,18,0.398,0.278,0.824,11,41,22,8,2,6,26
362,BRK,36,2015/1/9,Home,PHI,L,88,90,0.452,0.188,0.704,9,42,21,8,3,17,19,0.456,0.471,0.588,11,38,22,15,4,14,22
372,BRK,37,2015/1/10,Away,DET,L,93,98,0.42,0.29,1,9,46,25,6,2,13,23,0.425,0.333,0.731,9,44,27,8,3,10,10
382,BRK,38,2015/1/12,Home,HOU,L,99,113,0.464,0.238,0.889,11,41,18,7,4,16,18,0.477,0.4,0.75,12,42,22,9,2,14,18
392,BRK,39,2015/1/14,Home,MEM,L,92,103,0.48,0.385,0.833,6,36,19,5,1,18,25,0.47,0.176,0.759,14,41,18,13,3,9,19
402,BRK,40,2015/1/16,Away,WAS,W,102,80,0.457,0.333,0.774,8,39,18,12,4,10,19,0.425,0.235,0.875,8,37,23,6,5,19,26
413,BRK,41,2015/1/17,Home,WAS,L,90,99,0.439,0.235,0.778,11,40,17,6,0,10,20,0.519,0.313,0.519,13,49,23,7,5,13,15
422,BRK,42,2015/1/21,Away,SAC,W,103,100,0.468,0.25,0.8,10,43,22,7,6,14,24,0.464,0.278,0.708,10,42,22,5,2,14,19
432,BRK,43,2015/1/22,Away,LAC,L,84,123,0.375,0.19,0.56,15,40,17,11,3,12,14,0.59,0.44,0.667,9,48,41,8,9,14,17
442,BRK,44,2015/1/24,Away,UTA,L,73,108,0.387,0.333,0.625,8,29,17,10,9,17,17,0.532,0.448,0.786,6,43,23,9,5,15,13
452,BRK,45,2015/1/28,Away,ATL,L,102,113,0.448,0.375,0.833,9,35,26,6,5,8,20,0.463,0.364,0.962,12,45,29,4,4,11,18
462,BRK,46,2015/1/30,Home,TOR,L,122,127,0.485,0.211,0.769,14,50,19,7,4,7,20,0.511,0.269,0.867,9,45,22,5,3,9,21
472,BRK,47,2015/2/2,Home,LAC,W,102,100,0.494,0.444,0.444,10,45,21,4,0,16,27,0.472,0.348,0.32,15,52,23,6,1,12,22
482,BRK,48,2015/2/4,Away,TOR,W,109,93,0.494,0.474,0.87,10,39,24,7,1,8,17,0.443,0.303,0.722,9,38,22,3,4,9,16
492,BRK,49,2015/2/6,Home,NYK,W,92,88,0.5,0.273,0.682,10,47,23,1,10,14,19,0.382,0.25,0.824,13,40,23,8,3,5,22
502,BRK,50,2015/2/7,Away,WAS,L,77,114,0.338,0.222,0.677,13,38,17,8,4,15,20,0.506,0.45,0.739,16,51,31,9,3,14,24
513,BRK,51,2015/2/9,Away,MIL,L,97,103,0.5,0.36,0.632,8,38,25,3,8,15,17,0.416,0.389,0.88,14,44,25,14,4,9,14
522,BRK,52,2015/2/10,Away,MEM,L,86,95,0.432,0.25,0.765,14,46,14,7,5,20,24,0.444,0.316,0.68,12,45,24,14,9,12,19
532,BRK,53,2015/2/20,Away,LAL,W,114,105,0.472,0.476,0.833,13,46,29,7,2,11,20,0.461,0.174,0.655,14,46,22,10,4,10,18
542,BRK,54,2015/2/23,Away,DEN,W,110,82,0.467,0.19,0.87,14,57,21,7,9,10,17,0.33,0.259,0.591,19,49,18,6,3,13,24
552,BRK,55,2015/2/25,Away,NOP,L,96,102,0.424,0.333,0.733,8,37,13,6,6,12,16,0.514,0.44,0.789,6,43,26,6,6,20,21
562,BRK,56,2015/2/27,Away,HOU,L,98,102,0.447,0.235,0.9,12,44,17,8,4,16,21,0.464,0.281,0.882,8,41,26,9,5,13,25
572,BRK,57,2015/2/28,Away,DAL,W,104,94,0.519,0.435,0.609,12,48,20,5,4,14,21,0.427,0.321,0.833,8,37,23,10,3,12,19
582,BRK,58,2015/3/2,Home,GSW,W,110,108,0.494,0.476,0.75,11,38,20,7,1,13,12,0.467,0.367,0.722,17,50,26,11,7,15,20
592,BRK,59,2015/3/4,Home,CHO,L,91,115,0.398,0.188,0.75,12,38,15,6,1,9,24,0.494,0.421,0.821,12,49,24,5,2,11,20
602,BRK,60,2015/3/6,Home,PHO,L,100,108,0.351,0.364,0.828,18,57,21,5,1,20,29,0.429,0.115,0.771,12,51,19,13,2,15,24
613,BRK,61,2015/3/8,Home,UTA,L,88,95,0.5,0.533,0.364,7,30,21,9,2,14,16,0.472,0.455,0.81,12,43,24,6,4,16,12
622,BRK,62,2015/3/10,Home,NOP,L,91,111,0.417,0.375,0.652,12,41,19,5,5,12,12,0.517,0.571,0.818,8,41,31,10,4,10,19
632,BRK,63,2015/3/11,Away,MIA,L,98,104,0.438,0.353,0.718,14,44,15,8,2,21,24,0.457,0.286,0.632,11,39,23,14,3,10,29
642,BRK,64,2015/3/14,Away,PHI,W,94,87,0.44,0.118,0.692,7,45,20,9,5,16,16,0.372,0.216,0.643,12,48,21,7,8,16,25
652,BRK,65,2015/3/16,Away,MIN,W,122,106,0.578,0.385,0.765,13,43,21,8,2,14,15,0.466,0.6,0.882,13,36,27,6,7,16,15
662,BRK,66,2015/3/18,Away,CLE,L,92,117,0.45,0.25,0.714,8,32,23,7,5,11,19,0.549,0.517,0.6,11,43,32,2,3,11,17
672,BRK,67,2015/3/20,Home,MIL,W,129,127,0.43,0.44,0.765,16,53,31,9,7,15,25,0.38,0.5,0.724,38,81,23,11,9,17,31
682,BRK,68,2015/3/21,Away,IND,W,123,111,0.613,0.5,0.806,3,35,21,4,4,8,18,0.5,0.348,0.722,11,39,22,3,2,9,23
692,BRK,69,2015/3/23,Home,BOS,L,91,110,0.36,0.059,0.867,16,48,15,7,5,11,13,0.511,0.273,0.714,8,47,25,7,4,9,21
702,BRK,70,2015/3/25,Away,CHO,W,91,88,0.429,0.214,0.909,5,46,28,6,8,9,18,0.396,0.25,0.65,10,51,23,4,7,11,17
713,BRK,71,2015/3/27,Home,CLE,W,106,98,0.465,0.391,0.895,10,46,21,6,1,15,18,0.457,0.267,0.8,6,40,17,10,4,16,19
722,BRK,72,2015/3/29,Home,LAL,W,107,99,0.483,0.286,0.714,6,43,29,11,6,8,9,0.462,0.333,0.818,9,43,25,7,4,11,14
732,BRK,73,2015/3/31,Home,IND,W,111,106,0.5,0.5,0.786,6,41,25,5,3,7,23,0.451,0.522,0.833,6,37,23,3,6,10,22
742,BRK,74,2015/4/1,Away,NYK,W,100,98,0.506,0.563,0.75,7,37,24,8,7,10,17,0.457,0.478,0.867,10,40,20,6,4,13,15
752,BRK,75,2015/4/3,Home,TOR,W,114,109,0.523,0.313,0.739,17,41,21,10,1,8,18,0.512,0.308,0.739,13,40,24,5,1,14,21
762,BRK,76,2015/4/4,Away,ATL,L,99,131,0.488,0.435,0.647,12,39,22,7,2,21,15,0.598,0.515,0.842,7,34,40,15,4,12,16
772,BRK,77,2015/4/6,Home,POR,W,106,96,0.451,0.429,0.783,12,46,25,6,5,6,11,0.448,0.423,0.778,11,50,17,4,3,12,21
782,BRK,78,2015/4/8,Home,ATL,L,111,114,0.471,0.269,0.88,14,47,27,7,4,12,20,0.5,0.393,0.68,10,40,35,11,4,11,18
792,BRK,79,2015/4/10,Home,WAS,W,117,80,0.506,0.6,0.652,12,44,29,10,1,6,20,0.39,0.333,0.647,17,50,23,3,4,17,21
802,BRK,80,2015/4/12,Away,MIL,L,73,96,0.325,0.167,0.727,16,49,17,9,5,21,20,0.494,0.3,0.667,7,47,30,13,7,17,20
812,BRK,81,2015/4/13,Home,CHI,L,86,113,0.368,0.25,0.864,12,42,12,2,3,10,14,0.5,0.4,0.765,9,46,26,7,8,7,18
822,BRK,82,2015/4/15,Home,ORL,W,101,88,0.488,0.375,0.609,7,40,25,8,5,12,12,0.481,0.35,0.385,10,42,18,6,4,17,21
114,CHO,1,2014/10/29,Home,MIL,W,108,106,0.406,0.286,0.69,15,50,27,8,9,10,20,0.488,0.5,0.875,3,35,25,9,10,14,25
214,CHO,2,2014/11/1,Home,MEM,L,69,71,0.361,0.286,0.722,5,44,17,10,4,20,16,0.363,0.273,0.769,9,45,16,8,0,18,22
314,CHO,3,2014/11/2,Away,NYK,L,93,96,0.471,0.4,0.724,8,38,20,7,2,12,16,0.5,0.5,0.588,8,35,23,5,0,12,26
414,CHO,4,2014/11/4,Away,NOP,L,91,100,0.463,0.286,0.846,6,34,23,6,1,12,15,0.469,0.278,1,11,47,26,5,6,12,19
514,CHO,5,2014/11/5,Home,MIA,W,96,89,0.427,0.278,0.724,13,49,23,4,9,12,24,0.39,0.182,0.806,6,36,19,6,4,8,25
614,CHO,6,2014/11/7,Home,ATL,W,122,119,0.495,0.286,0.741,11,51,31,6,7,19,30,0.462,0.394,0.769,7,38,28,8,3,19,33
714,CHO,7,2014/11/9,Away,LAL,L,92,107,0.443,0.214,0.704,12,39,15,5,0,11,18,0.512,0.353,0.773,8,38,28,8,2,11,23
85,CHO,8,2014/11/11,Away,POR,L,100,102,0.467,0.438,0.852,6,38,16,5,3,13,16,0.43,0.32,0.875,15,48,25,6,4,12,21
93,CHO,9,2014/11/14,Away,PHO,W,103,95,0.429,0.438,0.947,14,46,21,5,3,7,15,0.43,0.276,0.929,11,45,16,3,6,11,23
103,CHO,10,2014/11/15,Away,GSW,L,87,112,0.381,0.412,0.571,10,41,14,5,2,12,13,0.517,0.423,0.786,11,51,30,7,3,14,25
115,CHO,11,2014/11/17,Home,DAL,L,80,107,0.4,0.455,0.462,7,35,22,1,3,11,17,0.512,0.357,0.688,10,50,32,7,4,7,18
123,CHO,12,2014/11/19,Away,IND,L,86,88,0.43,0.357,0.583,12,41,18,6,6,5,21,0.449,0.133,0.667,14,51,15,3,3,11,13
133,CHO,13,2014/11/21,Home,ORL,L,100,105,0.462,0.35,0.6,10,45,22,4,7,7,26,0.476,0.25,0.719,6,43,12,2,5,8,15
143,CHO,14,2014/11/23,Away,MIA,L,93,94,0.468,0.333,0.75,5,33,18,9,1,11,19,0.5,0.478,0.895,3,36,19,4,5,16,16
153,CHO,15,2014/11/24,Home,LAC,L,92,113,0.413,0.1,0.8,5,33,21,6,4,5,17,0.511,0.469,0.8,8,43,28,2,2,8,24
163,CHO,16,2014/11/26,Home,POR,L,97,105,0.436,0.333,0.667,10,47,29,3,5,6,20,0.424,0.444,0.75,10,50,21,4,7,8,18
173,CHO,17,2014/11/28,Home,GSW,L,101,106,0.437,0.316,0.826,8,44,27,4,8,13,14,0.424,0.269,0.938,16,46,28,7,8,12,26
183,CHO,18,2014/11/29,Away,ATL,L,75,105,0.33,0.217,0.75,13,38,20,3,4,12,16,0.533,0.522,0.813,5,44,31,8,5,12,17
193,CHO,19,2014/12/3,Home,CHI,L,95,102,0.4,0.133,0.913,7,42,17,5,3,5,21,0.463,0.429,0.762,4,49,27,4,1,11,18
203,CHO,20,2014/12/5,Home,NYK,W,103,102,0.477,0.222,0.833,10,41,19,2,7,7,20,0.468,0.455,0.818,4,34,23,5,4,6,21
215,CHO,21,2014/12/10,Home,BOS,W,96,87,0.417,0.214,0.793,7,44,18,5,3,10,14,0.437,0.217,0.6,6,45,26,3,1,14,27
223,CHO,22,2014/12/12,Away,MEM,L,107,113,0.418,0.353,0.704,13,49,16,8,11,14,29,0.459,0.462,0.763,7,47,21,7,9,20,22
233,CHO,23,2014/12/13,Home,BRK,L,87,114,0.392,0.364,0.63,9,34,16,3,4,6,19,0.583,0.696,0.7,4,43,29,4,4,13,24
243,CHO,24,2014/12/15,Away,CLE,L,88,97,0.458,0.313,0.5,5,37,22,4,5,10,14,0.458,0.375,0.706,8,43,28,10,5,10,14
253,CHO,25,2014/12/17,Home,PHO,L,106,111,0.465,0.417,0.727,8,35,22,6,3,6,16,0.524,0.36,0.762,8,43,22,4,7,8,15
263,CHO,26,2014/12/19,Away,PHI,W,109,91,0.439,0.417,0.765,17,45,25,10,3,14,17,0.451,0.462,0.882,2,35,23,6,12,24,17
273,CHO,27,2014/12/20,Home,UTA,W,104,86,0.483,0.409,0.688,15,49,21,8,3,5,14,0.388,0.258,0.8,13,39,18,3,5,9,15
283,CHO,28,2014/12/22,Home,DEN,W,110,82,0.538,0.421,0.667,6,44,23,6,6,12,21,0.378,0.111,0.75,9,37,11,6,4,13,20
293,CHO,29,2014/12/23,Away,MIL,W,108,101,0.439,0.381,0.778,11,43,21,6,5,12,21,0.476,0.381,0.75,9,40,25,7,6,20,25
303,CHO,30,2014/12/26,Away,OKC,L,75,98,0.287,0.208,0.769,15,52,12,8,2,15,20,0.409,0.296,0.857,13,57,18,6,10,11,25
315,CHO,31,2014/12/27,Home,ORL,L,94,102,0.419,0.333,0.778,9,41,18,2,8,10,19,0.458,0.4,0.75,5,40,22,6,4,6,18
323,CHO,32,2014/12/29,Home,MIL,L,94,104,0.367,0.28,0.808,9,48,20,13,9,17,20,0.471,0.286,0.857,2,42,21,8,10,19,25
333,CHO,33,2014/12/31,Away,HOU,L,83,102,0.382,0.167,0.846,7,41,15,6,9,16,17,0.432,0.395,0.643,10,41,22,10,7,14,25
343,CHO,34,2015/1/2,Home,CLE,L,87,91,0.368,0.214,0.654,15,50,20,5,6,14,24,0.379,0.267,0.7,13,46,16,8,5,7,23
353,CHO,35,2015/1/3,Away,ORL,W,98,90,0.449,0.25,0.75,16,53,16,4,4,14,15,0.379,0.211,0.952,12,44,18,9,3,7,24
363,CHO,36,2015/1/5,Away,BOS,W,104,95,0.487,0.316,0.957,12,48,22,2,10,15,22,0.396,0.389,0.696,10,33,22,8,7,6,23
373,CHO,37,2015/1/7,Home,NOP,W,98,94,0.43,0.286,0.769,9,43,18,9,4,10,18,0.45,0.333,0.667,9,43,19,6,8,14,20
383,CHO,38,2015/1/8,Away,TOR,W,103,95,0.477,0.25,0.682,9,46,21,5,3,8,18,0.398,0.323,0.76,8,42,20,2,7,14,21
393,CHO,39,2015/1/10,Away,NYK,W,110,82,0.5,0.438,0.758,11,51,18,8,5,15,14,0.388,0.276,0.889,4,29,17,9,4,12,24
403,CHO,40,2015/1/14,Home,SAS,L,93,98,0.384,0.308,0.657,15,48,15,4,10,10,18,0.435,0.381,0.8,6,42,27,7,11,12,27
415,CHO,41,2015/1/17,Home,IND,W,80,71,0.307,0.133,0.64,14,58,16,7,5,7,16,0.357,0.095,0.692,7,56,18,5,10,19,23
423,CHO,42,2015/1/19,Home,MIN,W,105,80,0.449,0.545,0.684,10,47,27,8,3,10,20,0.363,0.316,0.8,10,42,16,7,6,16,20
433,CHO,43,2015/1/21,Home,MIA,W,78,76,0.338,0.211,0.667,20,56,19,3,8,14,16,0.345,0.278,0.867,10,41,14,7,8,7,22
443,CHO,44,2015/1/23,Away,CLE,L,90,129,0.404,0.125,0.667,12,42,27,6,5,11,22,0.517,0.536,0.786,11,56,29,7,5,11,19
453,CHO,45,2015/1/24,Home,NYK,W,76,71,0.329,0.286,0.649,10,41,9,7,13,9,19,0.354,0.4,0.5,14,54,20,4,6,14,28
463,CHO,46,2015/1/28,Away,SAS,L,86,95,0.41,0.333,0.857,8,43,23,7,4,12,17,0.422,0.345,0.833,10,49,23,7,8,14,14
473,CHO,47,2015/1/31,Away,DEN,W,104,86,0.473,0,0.64,10,57,32,10,11,10,18,0.359,0.208,0.75,8,44,21,2,8,12,19
483,CHO,48,2015/2/2,Away,WAS,W,92,88,0.468,0.267,0.737,6,42,21,6,3,11,18,0.407,0.4,0.842,10,43,19,7,3,12,23
493,CHO,49,2015/2/5,Home,WAS,W,94,87,0.434,0.24,0.815,12,50,15,5,15,14,19,0.417,0.5,0.706,9,37,20,2,5,12,26
503,CHO,50,2015/2/7,Away,PHI,L,81,89,0.345,0.261,0.85,5,43,24,9,5,12,20,0.392,0.391,0.733,5,47,19,6,5,15,22
515,CHO,51,2015/2/8,Home,IND,L,102,103,0.468,0.571,0.786,4,35,24,5,4,10,23,0.44,0.368,0.88,8,40,19,4,2,12,25
523,CHO,52,2015/2/10,Home,DET,L,78,106,0.358,0.375,0.786,10,38,21,1,9,11,21,0.446,0.263,0.9,10,48,21,8,5,8,18
533,CHO,53,2015/2/21,Home,OKC,L,103,110,0.43,0.292,0.8,11,41,28,9,10,9,18,0.442,0.278,0.808,19,59,21,7,7,14,20
543,CHO,54,2015/2/22,Away,DAL,L,81,92,0.367,0.316,0.692,13,47,20,10,2,14,20,0.462,0.278,0.789,6,49,20,7,6,15,16
553,CHO,55,2015/2/25,Away,CHI,W,98,86,0.464,0.286,0.762,12,45,16,8,3,9,18,0.442,0.176,0.652,9,43,24,6,11,12,17
563,CHO,56,2015/2/27,Away,BOS,L,98,106,0.451,0.476,0.824,8,48,19,8,7,16,18,0.417,0.4,0.8,14,47,24,8,5,8,15
573,CHO,57,2015/3/1,Away,ORL,W,98,83,0.5,0.444,0.714,7,47,22,5,4,16,17,0.365,0.4,0.75,10,44,16,8,3,11,19
583,CHO,58,2015/3/3,Home,LAL,W,104,103,0.494,0.385,0.677,5,42,30,10,5,11,17,0.453,0.353,0.905,6,41,24,6,4,11,21
593,CHO,59,2015/3/4,Away,BRK,W,115,91,0.494,0.421,0.821,12,49,24,5,2,11,20,0.398,0.188,0.75,12,38,15,6,1,9,24
603,CHO,60,2015/3/6,Home,TOR,W,103,94,0.471,0.25,0.9,11,56,26,3,5,15,15,0.407,0.318,0.867,5,32,21,5,5,5,18
615,CHO,61,2015/3/8,Away,DET,W,108,101,0.519,0.353,0.87,4,39,32,6,5,9,20,0.438,0.214,0.8,13,42,21,8,3,10,16
623,CHO,62,2015/3/9,Home,WAS,L,69,95,0.325,0.182,0.75,8,37,13,4,8,15,11,0.518,0.143,1,8,49,21,10,4,13,19
633,CHO,63,2015/3/11,Home,SAC,L,106,113,0.452,0.333,0.615,10,44,28,5,12,11,24,0.471,0.4,0.833,7,43,25,4,3,12,21
643,CHO,64,2015/3/13,Home,CHI,W,101,91,0.371,0.368,0.848,17,55,15,4,7,12,17,0.378,0.469,0.737,4,36,18,4,6,10,25
653,CHO,65,2015/3/16,Away,UTA,L,66,94,0.295,0.263,0.833,6,36,9,5,4,7,11,0.423,0.625,0.684,14,61,19,3,5,13,19
663,CHO,66,2015/3/17,Away,LAC,L,92,99,0.405,0.357,0.793,9,43,20,6,4,13,23,0.455,0.375,0.714,7,44,24,7,4,12,26
673,CHO,67,2015/3/20,Away,SAC,L,91,101,0.396,0.333,0.813,7,36,16,10,3,13,18,0.474,0.429,0.72,11,48,21,4,3,21,17
683,CHO,68,2015/3/22,Away,MIN,W,109,98,0.506,0.333,0.813,13,42,21,8,3,7,16,0.554,0.364,0.75,3,32,24,5,1,13,17
693,CHO,69,2015/3/23,Away,CHI,L,86,98,0.346,0.4,0.786,11,51,11,2,8,10,25,0.451,0.188,0.724,6,46,21,5,7,6,20
703,CHO,70,2015/3/25,Home,BRK,L,88,91,0.396,0.25,0.65,10,51,23,4,7,11,17,0.429,0.214,0.909,5,46,28,6,8,9,18
715,CHO,71,2015/3/27,Away,WAS,L,107,110,0.346,0.32,0.771,10,61,25,11,11,11,17,0.389,0.36,0.591,17,72,25,9,9,16,26
723,CHO,72,2015/3/28,Home,ATL,W,115,100,0.525,0.462,0.864,7,42,28,4,6,8,16,0.43,0.5,0.786,7,36,32,6,4,10,17
733,CHO,73,2015/3/30,Home,BOS,L,104,116,0.471,0.269,0.895,10,40,20,3,6,10,17,0.506,0.346,0.739,13,42,28,7,1,7,21
743,CHO,74,2015/4/1,Home,DET,W,102,78,0.422,0.409,0.708,13,55,21,10,7,9,17,0.352,0.227,0.611,14,51,24,6,4,12,20
753,CHO,75,2015/4/3,Away,IND,L,74,93,0.35,0.222,0.7,10,42,15,10,5,18,13,0.434,0.5,0.722,15,55,20,13,4,20,20
763,CHO,76,2015/4/4,Home,PHI,W,92,91,0.407,0.077,0.913,13,44,13,5,5,11,20,0.368,0.423,0.727,11,40,13,4,14,15,24
773,CHO,77,2015/4/7,Away,MIA,L,100,105,0.429,0.278,0.81,15,45,12,8,5,9,26,0.494,0.2,0.786,8,42,20,4,6,11,17
783,CHO,78,2015/4/8,Home,TOR,L,74,92,0.346,0.455,0.727,9,35,15,4,5,8,15,0.429,0.444,0.737,9,47,20,5,9,9,19
793,CHO,79,2015/4/10,Away,ATL,L,80,104,0.361,0.267,0.667,12,46,21,8,3,13,15,0.5,0.357,0.75,9,44,31,10,4,13,18
803,CHO,80,2015/4/12,Away,DET,L,77,116,0.342,0.267,0.655,6,33,16,8,2,9,13,0.506,0.571,0.783,12,56,33,6,4,14,23
813,CHO,81,2015/4/13,Home,HOU,L,90,100,0.41,0.406,0.529,7,43,23,8,5,15,17,0.412,0.257,0.808,10,49,19,9,10,10,18
823,CHO,82,2015/4/15,Away,TOR,L,87,92,0.423,0.364,0.938,8,36,15,8,3,12,10,0.494,0.364,1,5,32,27,8,3,11,16
116,CHI,1,2014/10/29,Away,NYK,W,104,80,0.507,0.292,0.833,10,47,21,9,4,15,18,0.365,0.176,0.882,14,38,19,9,5,11,22
216,CHI,2,2014/10/31,Home,CLE,L,108,114,0.456,0.419,0.765,11,42,25,4,14,19,28,0.394,0.2,0.879,20,52,18,8,4,9,18
316,CHI,3,2014/11/1,Away,MIN,W,106,105,0.478,0.391,0.775,5,38,15,3,8,14,24,0.447,0.333,0.806,13,42,26,9,4,10,29
416,CHI,4,2014/11/4,Home,ORL,W,98,90,0.467,0.467,0.778,10,44,23,6,9,12,18,0.432,0.429,0.571,14,48,21,6,6,11,22
516,CHI,5,2014/11/5,Away,MIL,W,95,86,0.466,0.313,0.733,7,42,24,8,3,16,18,0.371,0.2,0.85,18,50,19,10,3,14,28
616,CHI,6,2014/11/7,Away,PHI,W,118,115,0.513,0.5,0.765,12,40,25,4,6,17,21,0.473,0.4,0.68,17,42,29,7,2,12,29
716,CHI,7,2014/11/8,Home,BOS,L,101,106,0.457,0.444,0.6,11,38,26,5,2,8,16,0.519,0.368,0.75,7,45,25,6,3,12,17
86,CHI,8,2014/11/10,Home,DET,W,102,91,0.443,0.35,0.85,9,49,22,6,8,10,19,0.425,0.5,0.64,9,46,19,5,6,15,21
94,CHI,9,2014/11/13,Away,TOR,W,100,93,0.481,0.267,0.688,13,48,26,7,7,19,18,0.393,0.32,0.714,13,38,17,11,7,14,28
104,CHI,10,2014/11/15,Home,IND,L,90,99,0.422,0.235,0.696,10,34,18,6,7,13,19,0.481,0.389,0.72,10,46,18,5,6,14,22
117,CHI,11,2014/11/17,Away,LAC,W,105,89,0.488,0.385,0.68,9,45,28,7,2,8,24,0.444,0.304,0.455,9,40,20,2,5,12,21
124,CHI,12,2014/11/20,Away,SAC,L,88,103,0.429,0.263,0.688,13,42,23,6,4,14,26,0.514,0.667,0.852,7,40,26,5,4,13,21
134,CHI,13,2014/11/21,Away,POR,L,87,105,0.361,0.364,0.679,11,48,14,9,2,14,18,0.494,0.563,0.818,6,46,26,8,5,17,19
144,CHI,14,2014/11/24,Away,UTA,W,97,95,0.5,0.45,0.696,7,35,20,9,3,16,14,0.488,0.333,0.8,11,41,22,9,6,13,20
